Date,Attributes,Symbols,value
2021-12-17,Open,8766.T,6425.0
2021-12-20,Open,8766.T,6241.0
2021-12-21,Open,8766.T,6342.0
2021-12-22,Open,8766.T,6359.0
2021-12-23,Open,8766.T,6322.0
2021-12-24,Open,8766.T,6405.0
2021-12-27,Open,8766.T,6377.0
2021-12-28,Open,8766.T,6419.0
2021-12-29,Open,8766.T,6420.0
2021-12-30,Open,8766.T,6429.0
2022-01-04,Open,8766.T,6414.0
2022-01-05,Open,8766.T,6693.0
2022-01-06,Open,8766.T,6900.0
2022-01-07,Open,8766.T,6920.0
2021-01-12,Open,2914.T,2047.5
2021-01-13,Open,2914.T,2038.5
2021-01-14,Open,2914.T,2048.0
2021-01-15,Open,2914.T,2060.0
2021-01-18,Open,2914.T,2048.0
2021-01-19,Open,2914.T,2031.5
2021-01-20,Open,2914.T,2039.0
2021-01-21,Open,2914.T,2027.5
2021-01-22,Open,2914.T,2048.5
2021-01-25,Open,2914.T,2045.0
2021-01-26,Open,2914.T,2058.0
2021-01-27,Open,2914.T,2094.0
2021-01-28,Open,2914.T,2065.0
2021-01-29,Open,2914.T,2095.0
2021-02-01,Open,2914.T,2076.0
2021-02-02,Open,2914.T,2093.5
2021-02-03,Open,2914.T,2096.0
2021-02-04,Open,2914.T,2121.5
2021-02-05,Open,2914.T,2141.5
2021-02-08,Open,2914.T,2139.0
2021-02-09,Open,2914.T,2154.0
2021-02-10,Open,2914.T,1951.0
2021-02-12,Open,2914.T,1994.0
2021-02-15,Open,2914.T,1971.5
2021-02-16,Open,2914.T,1954.0
2021-02-17,Open,2914.T,1962.0
2021-02-18,Open,2914.T,1964.0
2021-02-19,Open,2914.T,1950.0
2021-02-22,Open,2914.T,1937.0
2021-02-24,Open,2914.T,1937.5
2021-02-25,Open,2914.T,1928.0
2021-02-26,Open,2914.T,1939.5
2021-03-01,Open,2914.T,1931.0
2021-03-02,Open,2914.T,1920.0
2021-03-03,Open,2914.T,1908.0
2021-03-04,Open,2914.T,1902.0
2021-03-05,Open,2914.T,1908.0
2021-03-08,Open,2914.T,1951.5
2021-03-09,Open,2914.T,1995.0
2021-03-10,Open,2914.T,2011.0
2021-03-11,Open,2914.T,2023.0
2021-03-12,Open,2914.T,2010.0
2021-03-15,Open,2914.T,2020.5
2021-03-16,Open,2914.T,2034.0
2021-03-17,Open,2914.T,2054.0
2021-03-18,Open,2914.T,2069.5
2021-03-19,Open,2914.T,2086.0
2021-03-22,Open,2914.T,2107.5
2021-03-23,Open,2914.T,2131.0
2021-03-24,Open,2914.T,2100.0
2021-03-25,Open,2914.T,2084.0
2021-03-26,Open,2914.T,2122.0
2021-03-29,Open,2914.T,2134.0
2021-03-30,Open,2914.T,2164.5
2021-03-31,Open,2914.T,2135.5
2021-04-01,Open,2914.T,2129.0
2021-04-02,Open,2914.T,2102.5
2021-04-05,Open,2914.T,2085.0
2021-04-06,Open,2914.T,2100.0
2021-04-07,Open,2914.T,2083.5
2021-04-08,Open,2914.T,2086.0
2021-04-09,Open,2914.T,2064.5
2021-04-12,Open,2914.T,2086.5
2021-04-13,Open,2914.T,2099.0
2021-04-14,Open,2914.T,2070.0
2021-04-15,Open,2914.T,2090.0
2021-04-16,Open,2914.T,2085.0
2021-04-19,Open,2914.T,2092.5
2021-04-20,Open,2914.T,2089.0
2021-04-21,Open,2914.T,2060.0
2021-04-22,Open,2914.T,2071.5
2021-04-23,Open,2914.T,2075.0
2021-04-26,Open,2914.T,2080.0
2021-04-27,Open,2914.T,2069.5
2021-04-28,Open,2914.T,2056.5
2021-04-30,Open,2914.T,2057.0
2021-05-06,Open,2914.T,2106.0
2021-05-07,Open,2914.T,2120.0
2021-05-10,Open,2914.T,2135.0
2021-05-11,Open,2914.T,2145.0
2021-05-12,Open,2914.T,2139.0
2021-05-13,Open,2914.T,2145.5
2021-05-14,Open,2914.T,2153.5
2021-05-17,Open,2914.T,2180.0
2021-05-18,Open,2914.T,2170.0
2021-05-19,Open,2914.T,2177.5
2021-05-20,Open,2914.T,2172.0
2021-05-21,Open,2914.T,2183.0
2021-05-24,Open,2914.T,2175.0
2021-05-25,Open,2914.T,2194.0
2021-05-26,Open,2914.T,2192.0
2021-05-27,Open,2914.T,2182.0
2021-05-28,Open,2914.T,2200.0
2021-05-31,Open,2914.T,2188.0
2021-06-01,Open,2914.T,2175.0
2021-06-02,Open,2914.T,2164.0
2021-06-03,Open,2914.T,2167.0
2021-06-04,Open,2914.T,2201.0
2021-06-07,Open,2914.T,2206.0
2021-06-08,Open,2914.T,2190.5
2021-06-09,Open,2914.T,2193.0
2021-06-10,Open,2914.T,2205.5
2021-06-11,Open,2914.T,2185.0
2021-06-14,Open,2914.T,2200.0
2021-06-15,Open,2914.T,2196.0
2021-06-16,Open,2914.T,2206.5
2021-06-17,Open,2914.T,2218.0
2021-06-18,Open,2914.T,2210.0
2021-06-21,Open,2914.T,2198.5
2021-06-22,Open,2914.T,2195.0
2021-06-23,Open,2914.T,2200.0
2021-06-24,Open,2914.T,2200.0
2021-06-25,Open,2914.T,2198.5
2021-06-28,Open,2914.T,2199.0
2021-06-29,Open,2914.T,2119.5
2021-06-30,Open,2914.T,2127.0
2021-07-01,Open,2914.T,2104.0
2021-07-02,Open,2914.T,2112.0
2021-07-05,Open,2914.T,2114.5
2021-07-06,Open,2914.T,2107.5
2021-07-07,Open,2914.T,2100.0
2021-07-08,Open,2914.T,2088.5
2021-07-09,Open,2914.T,2064.5
2021-07-12,Open,2914.T,2115.0
2021-07-13,Open,2914.T,2138.0
2021-07-14,Open,2914.T,2143.0
2021-07-15,Open,2914.T,2166.0
2021-07-16,Open,2914.T,2150.0
2021-07-19,Open,2914.T,2158.0
2021-07-20,Open,2914.T,2131.0
2021-07-21,Open,2914.T,2166.5
2021-07-26,Open,2914.T,2175.0
2021-07-27,Open,2914.T,2179.0
2021-07-28,Open,2914.T,2175.5
2021-07-29,Open,2914.T,2192.5
2021-07-30,Open,2914.T,2152.5
2021-08-02,Open,2914.T,2171.5
2021-08-03,Open,2914.T,2194.0
2021-08-04,Open,2914.T,2200.0
2021-08-05,Open,2914.T,2134.5
2021-08-06,Open,2914.T,2132.0
2021-08-10,Open,2914.T,2140.0
2021-08-11,Open,2914.T,2144.5
2021-08-12,Open,2914.T,2171.5
2021-08-13,Open,2914.T,2156.5
2021-08-16,Open,2914.T,2158.0
2021-08-17,Open,2914.T,2132.5
2021-08-18,Open,2914.T,2150.5
2021-08-19,Open,2914.T,2137.0
2021-08-20,Open,2914.T,2139.5
2021-08-23,Open,2914.T,2135.0
2021-08-24,Open,2914.T,2150.0
2021-08-25,Open,2914.T,2136.0
2021-08-26,Open,2914.T,2120.0
2021-08-27,Open,2914.T,2120.0
2021-08-30,Open,2914.T,2115.0
2021-08-31,Open,2914.T,2129.5
2021-09-01,Open,2914.T,2139.0
2021-09-02,Open,2914.T,2156.5
2021-09-03,Open,2914.T,2163.0
2021-09-06,Open,2914.T,2181.5
2021-09-07,Open,2914.T,2183.0
2021-09-08,Open,2914.T,2181.0
2021-09-09,Open,2914.T,2178.0
2021-09-10,Open,2914.T,2192.5
2021-09-13,Open,2914.T,2193.0
2021-09-14,Open,2914.T,2195.0
2021-09-15,Open,2914.T,2188.0
2021-09-16,Open,2914.T,2185.0
2021-09-17,Open,2914.T,2193.5
2021-09-21,Open,2914.T,2168.5
2021-09-22,Open,2914.T,2165.0
2021-09-24,Open,2914.T,2177.5
2021-09-27,Open,2914.T,2186.5
2021-09-28,Open,2914.T,2180.0
2021-09-29,Open,2914.T,2186.0
2021-09-30,Open,2914.T,2184.5
2021-10-01,Open,2914.T,2174.0
2021-10-04,Open,2914.T,2180.5
2021-10-05,Open,2914.T,2156.0
2021-10-06,Open,2914.T,2176.5
2021-10-07,Open,2914.T,2190.5
2021-10-08,Open,2914.T,2195.0
2021-10-11,Open,2914.T,2185.5
2021-10-12,Open,2914.T,2202.0
2021-10-13,Open,2914.T,2236.5
2021-10-14,Open,2914.T,2288.0
2021-10-15,Open,2914.T,2290.5
2021-10-18,Open,2914.T,2328.0
2021-10-19,Open,2914.T,2286.5
2021-10-20,Open,2914.T,2280.0
2021-10-21,Open,2914.T,2289.0
2021-10-22,Open,2914.T,2264.0
2021-10-25,Open,2914.T,2253.5
2021-10-26,Open,2914.T,2241.0
2021-10-27,Open,2914.T,2262.0
2021-10-28,Open,2914.T,2250.0
2021-10-29,Open,2914.T,2243.0
2021-11-01,Open,2914.T,2342.0
2021-11-02,Open,2914.T,2370.0
2021-11-04,Open,2914.T,2349.5
2021-11-05,Open,2914.T,2370.0
2021-11-08,Open,2914.T,2375.5
2021-11-09,Open,2914.T,2348.0
2021-11-10,Open,2914.T,2329.0
2021-11-11,Open,2914.T,2324.0
2021-11-12,Open,2914.T,2311.0
2021-11-15,Open,2914.T,2344.0
2021-11-16,Open,2914.T,2339.5
2021-11-17,Open,2914.T,2340.5
2021-11-18,Open,2914.T,2325.0
2021-11-19,Open,2914.T,2306.0
2021-11-22,Open,2914.T,2289.5
2021-11-24,Open,2914.T,2305.0
2021-11-25,Open,2914.T,2294.0
2021-11-26,Open,2914.T,2290.0
2021-11-29,Open,2914.T,2251.0
2021-11-30,Open,2914.T,2279.0
2021-12-01,Open,2914.T,2250.5
2021-12-02,Open,2914.T,2259.0
2021-12-03,Open,2914.T,2288.5
2021-12-06,Open,2914.T,2330.5
2021-12-07,Open,2914.T,2335.0
2021-12-08,Open,2914.T,2359.0
2021-12-09,Open,2914.T,2342.0
2021-12-10,Open,2914.T,2337.0
2021-12-13,Open,2914.T,2350.0
2021-12-14,Open,2914.T,2338.0
2021-12-15,Open,2914.T,2360.0
2021-12-16,Open,2914.T,2385.0
2021-12-17,Open,2914.T,2405.0
2021-12-20,Open,2914.T,2394.0
2021-12-21,Open,2914.T,2393.0
2021-12-22,Open,2914.T,2395.0
2021-12-23,Open,2914.T,2384.0
2021-12-24,Open,2914.T,2400.0
2021-12-27,Open,2914.T,2388.5
2021-12-28,Open,2914.T,2384.5
2021-12-29,Open,2914.T,2282.5
2021-12-30,Open,2914.T,2302.5
2022-01-04,Open,2914.T,2317.0
2022-01-05,Open,2914.T,2316.0
2022-01-06,Open,2914.T,2325.5
2022-01-07,Open,2914.T,2338.5
2021-01-12,Open,8031.T,1966.5
2021-01-13,Open,8031.T,1960.0
2021-01-14,Open,8031.T,2000.0
2021-01-15,Open,8031.T,2000.0
2021-01-18,Open,8031.T,1970.0
2021-01-19,Open,8031.T,1973.0
2021-01-20,Open,8031.T,2000.0
2021-01-21,Open,8031.T,2035.0
2021-01-22,Open,8031.T,2041.5
2021-01-25,Open,8031.T,2054.5
2021-01-26,Open,8031.T,2028.0
2021-01-27,Open,8031.T,2010.0
2021-01-28,Open,8031.T,1954.5
2021-01-29,Open,8031.T,1989.0
2021-02-01,Open,8031.T,1932.0
2021-02-02,Open,8031.T,1927.5
2021-02-03,Open,8031.T,1956.0
2021-02-04,Open,8031.T,1976.0
2021-02-05,Open,8031.T,1950.0
2021-02-08,Open,8031.T,1951.0
2021-02-09,Open,8031.T,2023.0
2021-02-10,Open,8031.T,1995.0
2021-02-12,Open,8031.T,2008.0
2021-02-15,Open,8031.T,2028.0
2021-02-16,Open,8031.T,2070.0
2021-02-17,Open,8031.T,2135.5
2021-02-18,Open,8031.T,2201.0
2021-02-19,Open,8031.T,2138.0
2021-02-22,Open,8031.T,2200.0
2021-02-24,Open,8031.T,2250.0
2021-02-25,Open,8031.T,2350.0
2021-02-26,Open,8031.T,2291.0
2021-03-01,Open,8031.T,2266.5
2021-03-02,Open,8031.T,2307.5
2021-03-03,Open,8031.T,2258.0
2021-03-04,Open,8031.T,2276.0
2021-03-05,Open,8031.T,2275.0
2021-03-08,Open,8031.T,2312.0
2021-03-09,Open,8031.T,2304.0
2021-03-10,Open,8031.T,2313.0
2021-03-11,Open,8031.T,2321.0
2021-03-12,Open,8031.T,2341.5
2021-03-15,Open,8031.T,2385.0
2021-03-16,Open,8031.T,2376.5
2021-03-17,Open,8031.T,2360.0
2021-03-18,Open,8031.T,2382.0
2021-03-19,Open,8031.T,2349.0
2021-03-22,Open,8031.T,2370.5
2021-03-23,Open,8031.T,2400.0
2021-03-24,Open,8031.T,2345.0
2021-03-25,Open,8031.T,2340.0
2021-03-26,Open,8031.T,2385.5
2021-03-29,Open,8031.T,2400.5
2021-03-30,Open,8031.T,2339.0
2021-03-31,Open,8031.T,2331.0
2021-04-01,Open,8031.T,2299.5
2021-04-02,Open,8031.T,2273.0
2021-04-05,Open,8031.T,2225.0
2021-04-06,Open,8031.T,2327.0
2021-04-07,Open,8031.T,2325.0
2021-04-08,Open,8031.T,2311.5
2021-04-09,Open,8031.T,2314.0
2021-04-12,Open,8031.T,2290.5
2021-04-13,Open,8031.T,2303.0
2021-04-14,Open,8031.T,2296.5
2021-04-15,Open,8031.T,2300.0
2021-04-16,Open,8031.T,2300.0
2021-04-19,Open,8031.T,2298.0
2021-04-20,Open,8031.T,2291.0
2021-04-21,Open,8031.T,2232.5
2021-04-22,Open,8031.T,2291.0
2021-04-23,Open,8031.T,2256.0
2021-04-26,Open,8031.T,2288.0
2021-04-27,Open,8031.T,2259.5
2021-04-28,Open,8031.T,2246.0
2021-04-30,Open,8031.T,2239.0
2021-05-06,Open,8031.T,2403.5
2021-05-07,Open,8031.T,2464.0
2021-05-10,Open,8031.T,2498.0
2021-05-11,Open,8031.T,2539.0
2021-05-12,Open,8031.T,2487.5
2021-05-13,Open,8031.T,2412.0
2021-05-14,Open,8031.T,2414.0
2021-05-17,Open,8031.T,2396.0
2021-05-18,Open,8031.T,2409.5
2021-05-19,Open,8031.T,2415.5
2021-05-20,Open,8031.T,2397.5
2021-05-21,Open,8031.T,2399.5
2021-05-24,Open,8031.T,2406.5
2021-05-25,Open,8031.T,2446.0
2021-05-26,Open,8031.T,2425.0
2021-05-27,Open,8031.T,2415.5
2021-05-28,Open,8031.T,2430.0
2021-05-31,Open,8031.T,2411.0
2021-06-01,Open,8031.T,2429.5
2021-06-02,Open,8031.T,2482.5
2021-06-03,Open,8031.T,2530.0
2021-06-04,Open,8031.T,2533.5
2021-06-07,Open,8031.T,2537.0
2021-06-08,Open,8031.T,2526.5
2021-06-09,Open,8031.T,2549.0
2021-06-10,Open,8031.T,2536.5
2021-06-11,Open,8031.T,2552.0
2021-06-14,Open,8031.T,2600.0
2021-06-15,Open,8031.T,2585.0
2021-06-16,Open,8031.T,2613.5
2021-06-17,Open,8031.T,2623.5
2021-06-18,Open,8031.T,2520.5
2021-06-21,Open,8031.T,2439.0
2021-06-22,Open,8031.T,2484.5
2021-06-23,Open,8031.T,2532.5
2021-06-24,Open,8031.T,2516.0
2021-06-25,Open,8031.T,2550.0
2021-06-28,Open,8031.T,2553.0
2021-06-29,Open,8031.T,2519.0
2021-06-30,Open,8031.T,2512.0
2021-07-01,Open,8031.T,2510.0
2021-07-02,Open,8031.T,2480.0
2021-07-05,Open,8031.T,2500.0
2021-07-06,Open,8031.T,2566.5
2021-07-07,Open,8031.T,2565.0
2021-07-08,Open,8031.T,2550.0
2021-07-09,Open,8031.T,2488.5
2021-07-12,Open,8031.T,2588.0
2021-07-13,Open,8031.T,2586.0
2021-07-14,Open,8031.T,2593.0
2021-07-15,Open,8031.T,2554.0
2021-07-16,Open,8031.T,2538.5
2021-07-19,Open,8031.T,2510.5
2021-07-20,Open,8031.T,2473.5
2021-07-21,Open,8031.T,2517.0
2021-07-26,Open,8031.T,2535.0
2021-07-27,Open,8031.T,2565.0
2021-07-28,Open,8031.T,2541.5
2021-07-29,Open,8031.T,2529.5
2021-07-30,Open,8031.T,2544.5
2021-08-02,Open,8031.T,2515.0
2021-08-03,Open,8031.T,2566.0
2021-08-04,Open,8031.T,2698.5
2021-08-05,Open,8031.T,2654.5
2021-08-06,Open,8031.T,2645.0
2021-08-10,Open,8031.T,2627.5
2021-08-11,Open,8031.T,2610.5
2021-08-12,Open,8031.T,2650.5
2021-08-13,Open,8031.T,2621.0
2021-08-16,Open,8031.T,2609.5
2021-08-17,Open,8031.T,2575.0
2021-08-18,Open,8031.T,2555.0
2021-08-19,Open,8031.T,2500.0
2021-08-20,Open,8031.T,2387.5
2021-08-23,Open,8031.T,2352.5
2021-08-24,Open,8031.T,2362.5
2021-08-25,Open,8031.T,2396.0
2021-08-26,Open,8031.T,2404.0
2021-08-27,Open,8031.T,2376.5
2021-08-30,Open,8031.T,2394.0
2021-08-31,Open,8031.T,2413.0
2021-09-01,Open,8031.T,2428.0
2021-09-02,Open,8031.T,2450.0
2021-09-03,Open,8031.T,2450.0
2021-09-06,Open,8031.T,2514.0
2021-09-07,Open,8031.T,2510.0
2021-09-08,Open,8031.T,2516.5
2021-09-09,Open,8031.T,2510.0
2021-09-10,Open,8031.T,2520.0
2021-09-13,Open,8031.T,2564.0
2021-09-14,Open,8031.T,2606.5
2021-09-15,Open,8031.T,2564.5
2021-09-16,Open,8031.T,2574.0
2021-09-17,Open,8031.T,2547.0
2021-09-21,Open,8031.T,2400.0
2021-09-22,Open,8031.T,2400.0
2021-09-24,Open,8031.T,2469.0
2021-09-27,Open,8031.T,2455.5
2021-09-28,Open,8031.T,2497.0
2021-09-29,Open,8031.T,2431.0
2021-09-30,Open,8031.T,2469.0
2021-10-01,Open,8031.T,2414.0
2021-10-04,Open,8031.T,2443.0
2021-10-05,Open,8031.T,2413.0
2021-10-06,Open,8031.T,2451.5
2021-10-07,Open,8031.T,2458.5
2021-10-08,Open,8031.T,2490.0
2021-10-11,Open,8031.T,2519.5
2021-10-12,Open,8031.T,2569.0
2021-10-13,Open,8031.T,2580.0
2021-10-14,Open,8031.T,2531.5
2021-10-15,Open,8031.T,2587.0
2021-10-18,Open,8031.T,2610.0
2021-10-19,Open,8031.T,2620.5
2021-10-20,Open,8031.T,2620.0
2021-10-21,Open,8031.T,2612.0
2021-10-22,Open,8031.T,2556.0
2021-10-25,Open,8031.T,2567.5
2021-10-26,Open,8031.T,2618.0
2021-10-27,Open,8031.T,2603.5
2021-10-28,Open,8031.T,2582.0
2021-10-29,Open,8031.T,2573.0
2021-11-01,Open,8031.T,2631.0
2021-11-02,Open,8031.T,2700.0
2021-11-04,Open,8031.T,2560.5
2021-11-05,Open,8031.T,2535.5
2021-11-08,Open,8031.T,2550.5
2021-11-09,Open,8031.T,2539.0
2021-11-10,Open,8031.T,2490.0
2021-11-11,Open,8031.T,2467.5
2021-11-12,Open,8031.T,2545.5
2021-11-15,Open,8031.T,2570.0
2021-11-16,Open,8031.T,2570.0
2021-11-17,Open,8031.T,2599.5
2021-11-18,Open,8031.T,2568.0
2021-11-19,Open,8031.T,2618.0
2021-11-22,Open,8031.T,2673.5
2021-11-24,Open,8031.T,2701.0
2021-11-25,Open,8031.T,2695.5
2021-11-26,Open,8031.T,2708.0
2021-11-29,Open,8031.T,2633.5
2021-11-30,Open,8031.T,2667.0
2021-12-01,Open,8031.T,2533.0
2021-12-02,Open,8031.T,2541.0
2021-12-03,Open,8031.T,2553.0
2021-12-06,Open,8031.T,2570.0
2021-12-07,Open,8031.T,2571.5
2021-12-08,Open,8031.T,2589.5
2021-12-09,Open,8031.T,2606.5
2021-12-10,Open,8031.T,2598.0
2021-12-13,Open,8031.T,2594.5
2021-12-14,Open,8031.T,2571.0
2021-12-15,Open,8031.T,2582.5
2021-12-16,Open,8031.T,2645.5
2021-12-17,Open,8031.T,2650.0
2021-12-20,Open,8031.T,2628.5
2021-12-21,Open,8031.T,2630.0
2021-12-22,Open,8031.T,2673.0
2021-12-23,Open,8031.T,2682.5
2021-12-24,Open,8031.T,2699.5
2021-12-27,Open,8031.T,2695.0
2021-12-28,Open,8031.T,2717.5
2021-12-29,Open,8031.T,2730.0
2021-12-30,Open,8031.T,2725.0
2022-01-04,Open,8031.T,2730.0
2022-01-05,Open,8031.T,2795.0
2022-01-06,Open,8031.T,2835.0
2022-01-07,Open,8031.T,2810.5
2021-01-12,Open,3382.T,3992.0
2021-01-13,Open,3382.T,3815.0
2021-01-14,Open,3382.T,3885.0
2021-01-15,Open,3382.T,3952.0
2021-01-18,Open,3382.T,4013.0
2021-01-19,Open,3382.T,3893.0
2021-01-20,Open,3382.T,3850.0
2021-01-21,Open,3382.T,3904.0
2021-01-22,Open,3382.T,3955.0
2021-01-25,Open,3382.T,3921.0
2021-01-26,Open,3382.T,3951.0
2021-01-27,Open,3382.T,4095.0
2021-01-28,Open,3382.T,4018.0
2021-01-29,Open,3382.T,4050.0
2021-02-01,Open,3382.T,3994.0
2021-02-02,Open,3382.T,3965.0
2021-02-03,Open,3382.T,4004.0
2021-02-04,Open,3382.T,4080.0
2021-02-05,Open,3382.T,4087.0
2021-02-08,Open,3382.T,4150.0
2021-02-09,Open,3382.T,4231.0
2021-02-10,Open,3382.T,4202.0
2021-02-12,Open,3382.T,4200.0
2021-02-15,Open,3382.T,4173.0
2021-02-16,Open,3382.T,4279.0
2021-02-17,Open,3382.T,4332.0
2021-02-18,Open,3382.T,4300.0
2021-02-19,Open,3382.T,4182.0
2021-02-22,Open,3382.T,4236.0
2021-02-24,Open,3382.T,4255.0
2021-02-25,Open,3382.T,4195.0
2021-02-26,Open,3382.T,4125.0
2021-03-01,Open,3382.T,4150.0
2021-03-02,Open,3382.T,4212.0
2021-03-03,Open,3382.T,4134.0
2021-03-04,Open,3382.T,4210.0
2021-03-05,Open,3382.T,4259.0
2021-03-08,Open,3382.T,4302.0
2021-03-09,Open,3382.T,4400.0
2021-03-10,Open,3382.T,4373.0
2021-03-11,Open,3382.T,4319.0
2021-03-12,Open,3382.T,4260.0
2021-03-15,Open,3382.T,4397.0
2021-03-16,Open,3382.T,4410.0
2021-03-17,Open,3382.T,4387.0
2021-03-18,Open,3382.T,4382.0
2021-03-19,Open,3382.T,4407.0
2021-03-22,Open,3382.T,4475.0
2021-03-23,Open,3382.T,4500.0
2021-03-24,Open,3382.T,4498.0
2021-03-25,Open,3382.T,4336.0
2021-03-26,Open,3382.T,4500.0
2021-03-29,Open,3382.T,4578.0
2021-03-30,Open,3382.T,4602.0
2021-03-31,Open,3382.T,4514.0
2021-04-01,Open,3382.T,4506.0
2021-04-02,Open,3382.T,4539.0
2021-04-05,Open,3382.T,4561.0
2021-04-06,Open,3382.T,4599.0
2021-04-07,Open,3382.T,4519.0
2021-04-08,Open,3382.T,4501.0
2021-04-09,Open,3382.T,4494.0
2021-04-12,Open,3382.T,4311.0
2021-04-13,Open,3382.T,4423.0
2021-04-14,Open,3382.T,4431.0
2021-04-15,Open,3382.T,4505.0
2021-04-16,Open,3382.T,4641.0
2021-04-19,Open,3382.T,4527.0
2021-04-20,Open,3382.T,4547.0
2021-04-21,Open,3382.T,4486.0
2021-04-22,Open,3382.T,4503.0
2021-04-23,Open,3382.T,4494.0
2021-04-26,Open,3382.T,4542.0
2021-04-27,Open,3382.T,4476.0
2021-04-28,Open,3382.T,4457.0
2021-04-30,Open,3382.T,4639.0
2021-05-06,Open,3382.T,4751.0
2021-05-07,Open,3382.T,4801.0
2021-05-10,Open,3382.T,4831.0
2021-05-11,Open,3382.T,4698.0
2021-05-12,Open,3382.T,4620.0
2021-05-13,Open,3382.T,4662.0
2021-05-14,Open,3382.T,4920.0
2021-05-17,Open,3382.T,4918.0
2021-05-18,Open,3382.T,4920.0
2021-05-19,Open,3382.T,4842.0
2021-05-20,Open,3382.T,4830.0
2021-05-21,Open,3382.T,4750.0
2021-05-24,Open,3382.T,4847.0
2021-05-25,Open,3382.T,4860.0
2021-05-26,Open,3382.T,4855.0
2021-05-27,Open,3382.T,4838.0
2021-05-28,Open,3382.T,4830.0
2021-05-31,Open,3382.T,4830.0
2021-06-01,Open,3382.T,4736.0
2021-06-02,Open,3382.T,4729.0
2021-06-03,Open,3382.T,4841.0
2021-06-04,Open,3382.T,4928.0
2021-06-07,Open,3382.T,4934.0
2021-06-08,Open,3382.T,4973.0
2021-06-09,Open,3382.T,4870.0
2021-06-10,Open,3382.T,4876.0
2021-06-11,Open,3382.T,4850.0
2021-06-14,Open,3382.T,4914.0
2021-06-15,Open,3382.T,4910.0
2021-06-16,Open,3382.T,4980.0
2021-06-17,Open,3382.T,4963.0
2021-06-18,Open,3382.T,5000.0
2021-06-21,Open,3382.T,4997.0
2021-06-22,Open,3382.T,5020.0
2021-06-23,Open,3382.T,5090.0
2021-06-24,Open,3382.T,5045.0
2021-06-25,Open,3382.T,5048.0
2021-06-28,Open,3382.T,5193.0
2021-06-29,Open,3382.T,5226.0
2021-06-30,Open,3382.T,5241.0
2021-07-01,Open,3382.T,5286.0
2021-07-02,Open,3382.T,5020.0
2021-07-05,Open,3382.T,5171.0
2021-07-06,Open,3382.T,5233.0
2021-07-07,Open,3382.T,5132.0
2021-07-08,Open,3382.T,5244.0
2021-07-09,Open,3382.T,5059.0
2021-07-12,Open,3382.T,5172.0
2021-07-13,Open,3382.T,5150.0
2021-07-14,Open,3382.T,5101.0
2021-07-15,Open,3382.T,5113.0
2021-07-16,Open,3382.T,5055.0
2021-07-19,Open,3382.T,4992.0
2021-07-20,Open,3382.T,4960.0
2021-07-21,Open,3382.T,5000.0
2021-07-26,Open,3382.T,4992.0
2021-07-27,Open,3382.T,4990.0
2021-07-28,Open,3382.T,4956.0
2021-07-29,Open,3382.T,4994.0
2021-07-30,Open,3382.T,4874.0
2021-08-02,Open,3382.T,4908.0
2021-08-03,Open,3382.T,4955.0
2021-08-04,Open,3382.T,4908.0
2021-08-05,Open,3382.T,4856.0
2021-08-06,Open,3382.T,4850.0
2021-08-10,Open,3382.T,4869.0
2021-08-11,Open,3382.T,4951.0
2021-08-12,Open,3382.T,5039.0
2021-08-13,Open,3382.T,4964.0
2021-08-16,Open,3382.T,4901.0
2021-08-17,Open,3382.T,4832.0
2021-08-18,Open,3382.T,4794.0
2021-08-19,Open,3382.T,4753.0
2021-08-20,Open,3382.T,4851.0
2021-08-23,Open,3382.T,4942.0
2021-08-24,Open,3382.T,5004.0
2021-08-25,Open,3382.T,5022.0
2021-08-26,Open,3382.T,4768.0
2021-08-27,Open,3382.T,4730.0
2021-08-30,Open,3382.T,4730.0
2021-08-31,Open,3382.T,4715.0
2021-09-01,Open,3382.T,4823.0
2021-09-02,Open,3382.T,4920.0
2021-09-03,Open,3382.T,4919.0
2021-09-06,Open,3382.T,4997.0
2021-09-07,Open,3382.T,5000.0
2021-09-08,Open,3382.T,5031.0
2021-09-09,Open,3382.T,5033.0
2021-09-10,Open,3382.T,5129.0
2021-09-13,Open,3382.T,5166.0
2021-09-14,Open,3382.T,5158.0
2021-09-15,Open,3382.T,5115.0
2021-09-16,Open,3382.T,5158.0
2021-09-17,Open,3382.T,5244.0
2021-09-21,Open,3382.T,5101.0
2021-09-22,Open,3382.T,5117.0
2021-09-24,Open,3382.T,5167.0
2021-09-27,Open,3382.T,5217.0
2021-09-28,Open,3382.T,5130.0
2021-09-29,Open,3382.T,5103.0
2021-09-30,Open,3382.T,5049.0
2021-10-01,Open,3382.T,5024.0
2021-10-04,Open,3382.T,4988.0
2021-10-05,Open,3382.T,4934.0
2021-10-06,Open,3382.T,4930.0
2021-10-07,Open,3382.T,4845.0
2021-10-08,Open,3382.T,4965.0
2021-10-11,Open,3382.T,4819.0
2021-10-12,Open,3382.T,4764.0
2021-10-13,Open,3382.T,4796.0
2021-10-14,Open,3382.T,4707.0
2021-10-15,Open,3382.T,4793.0
2021-10-18,Open,3382.T,4817.0
2021-10-19,Open,3382.T,4822.0
2021-10-20,Open,3382.T,4785.0
2021-10-21,Open,3382.T,4772.0
2021-10-22,Open,3382.T,4763.0
2021-10-25,Open,3382.T,4721.0
2021-10-26,Open,3382.T,4756.0
2021-10-27,Open,3382.T,4830.0
2021-10-28,Open,3382.T,4854.0
